Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
136480,KR7136480001,하림,KOSDAQ,우량기업부,2675,2,-5,-0.19,2650,2720,2650,284993,768265571,284110952850,106209702,KSQ
035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,4395,2,-25,-0.57,4390,4485,4360,190635,844287220,283548633075,64516185,KSQ
096760,KR7096760004,JW홀딩스,KOSPI,,3835,1,10,0.26,3860,3920,3815,41056,159265935,283502152570,73924942,STK
017890,KR7017890005,한국알콜,KOSDAQ,우량기업부,13700,1,120,0.88,13500,13980,13480,49984,688828380,283227032200,20673506,KSQ
042520,KR7042520007,한스바이오메드,KOSDAQ,벤처기업부,19850,2,-1050,-5.02,20250,20750,19050,108496,2148210320,283088134950,14261367,KSQ
010955,KR7010951002,S-Oil우,KOSPI,,70100,2,-300,-0.43,70300,71800,68800,21711,1528752100,281937082700,4021927,STK
092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,16460,1,470,2.94,15930,17290,15930,60016,1003103595,281625332800,17109680,KSQ
265520,KR7265520007,AP시스템,KOSDAQ,우량기업부,18700,2,-820,-4.2,19290,19290,18600,41257,780459640,281450352700,15050821,KSQ
114810,KR7114810005,한솔아이원스,KOSDAQ,우량기업부,9930,2,-1870,-15.85,11100,11110,9820,695119,7138157625,279461717820,28143174,KSQ
200670,KR7200670008,휴메딕스,KOSDAQ,우량기업부,24850,2,-400,-1.58,25000,25550,24650,11052,277523350,279063760500,11229930,KSQ
123890,KR7123890006,한국자산신탁,KOSPI,,2280,1,25,1.11,2235,2300,2230,92612,211155397,279012551280,122373926,STK
192650,KR7192650000,드림텍,KOSPI,,4225,2,-210,-4.74,4395,4405,4160,149450,637793800,278371852525,65886829,STK
001390,KR7001390004,KG케미칼,KOSPI,,4140,2,-75,-1.78,4185,4250,4130,108384,454657144,278344744200,67233030,STK
017390,KR7017390006,서울가스,KOSPI,,56100,1,300,0.54,55900,56600,55800,3484,195483600,277695000000,4950000,STK
033270,KR7033270000,유나이티드제약,KOSPI,,17370,2,-40,-0.23,17300,17630,17200,17876,311402860,276370161750,15910775,STK
003960,KR7003960002,사조대림,KOSPI,,29950,2,-100,-0.33,30050,30600,29900,3085,93182450,274475786650,9164467,STK
079370,KR7079370003,제우스,KOSDAQ,우량기업부,8830,2,-570,-6.06,9370,9370,8740,108892,979741495,273880021700,31016990,KSQ
010690,KR7010690006,화신,KOSPI,,7820,2,-520,-6.24,8200,8300,7780,374862,2988086415,273077606200,34920410,STK
001230,KR7001230002,동국홀딩스,KOSPI,,1755,1,34,1.98,1705,1870,1692,533346,942166367,272916039825,155507715,STK
125490,KR7125490003,한라캐스트,KOSDAQ,벤처기업부,7470,2,-740,-9.01,8000,8000,7420,283621,2175355150,272672569440,36502352,KSQ
003120,KR7003120003,일성아이에스,KOSPI,,20450,2,-250,-1.21,20550,20750,20450,1080,22243050,271985000000,13300000,STK
051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,22800,1,550,2.47,22250,23000,22100,10032,227365825,270672160800,11871586,KSQ
117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,11980,2,-910,-7.06,12540,12610,11860,54373,658327170,270245355140,22558043,KSQ
054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,22350,1,50,0.22,22450,22550,22150,8273,185064300,270209086200,12089892,KSQ
024850,KR7024850000,HLB이노베이션,KOSDAQ,중견기업부,8490,2,-260,-2.97,9700,10400,8410,564430,5278487615,269587588560,31753544,KSQ
078520,KR7078520004,에이블씨엔씨,KOSPI,,10360,1,80,0.78,10070,10680,10050,94726,987639060,269506707960,26014161,STK
036800,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,29600,2,-200,-0.67,29050,29900,29050,4830,143151050,269360000000,9100000,KSQ
309710,KR7309710002,아이티켐,KOSDAQ,관리종목(소속부없음),21000,0,0,0.0,0,0,0,0,0,268443021000,12783001,KSQ
084690,KR7084690007,대상홀딩스,KOSPI,,7400,2,-110,-1.46,7450,7850,7260,43112,320699450,267972781200,36212538,STK
272450,KR7272450008,진에어,KOSPI,,5130,2,-40,-0.77,5130,5220,5080,36477,187896530,267786000000,52200000,STK
244920,KR7244920005,에이플러스에셋,KOSPI,,11840,2,-260,-2.15,11730,12670,11730,19172,229747290,267675085120,22607693,STK
484590,KR7484590005,삼양컴텍,KOSDAQ,벤처기업부,6470,1,10,0.15,6520,6720,6310,229059,1505609525,266631611500,41210450,KSQ
182400,KR7182400002,엔케이젠바이오텍코리아,KOSDAQ,관리종목(소속부없음),3670,0,0,0.0,0,0,0,0,0,265496721770,72342431,KSQ
298000,KR7298000001,효성화학,KOSPI,,69900,1,8000,12.92,60100,71000,60000,96270,6358371200,265047588900,3791811,STK
002900,KR7002900009,TYM,KOSPI,,6360,2,-90,-1.4,6340,6520,6310,75287,480742090,263304000000,41400000,STK
005680,KR7005680004,삼영전자,KOSPI,,13150,2,-230,-1.72,13320,13370,12950,20710,270822490,263000000000,20000000,STK
424870,KR7424870004,이뮨온시아,KOSDAQ,기술성장기업부,2880,2,-50,-1.71,3180,3180,2845,443464,1320884905,262864134720,91272269,KSQ
950170,KR8392080006,JTC,KOSDAQ,외국기업(소속부없음),5070,1,60,1.2,5030,5100,4980,63813,323765540,262353984360,51746348,KSQ
482630,KR7482630001,삼양엔씨켐,KOSDAQ,중견기업부,11960,2,-1210,-9.19,13090,13110,11840,139391,1704247240,261783828800,21888280,KSQ
058430,KR7058430000,포스코스틸리온,KOSPI,,4360,2,-225,-4.91,4580,4600,4345,212311,948466613,261600000000,60000000,STK
151860,KR7151860004,KG에코솔루션,KOSDAQ,우량기업부,5480,2,-20,-0.36,5490,5640,5440,79144,439613010,260864450960,47603002,KSQ
084010,KR7084010008,대한제강,KOSPI,,7580,2,-280,-3.56,7730,7840,7520,22573,173822760,260536697680,34371596,STK
067630,KR7067630004,HLB생명과학,KOSDAQ,투자주의환기종목(소속부없음),2135,1,90,4.4,2395,2610,2090,2013858,4770035349,260292918830,121917058,KSQ
393890,KR7393890009,더블유씨피,KOSDAQ,기술성장기업부,7690,2,-270,-3.39,7670,7900,7320,91070,690315670,260253777360,33843144,KSQ
005430,KR7005430004,한국공항,KOSPI,,82000,1,300,0.37,82000,83900,79700,3414,279909800,259641110000,3166355,STK
267980,KR7267980001,매일유업,KOSDAQ,우량기업부,33800,1,450,1.35,33050,34100,33050,1875,63502550,259030964400,7663638,KSQ
035600,KR7035600006,KG이니시스,KOSDAQ,우량기업부,9400,2,-80,-0.84,9360,9500,9310,41249,388811230,259011679600,27554434,KSQ
003920,KR7003920006,남양유업,KOSPI,,43050,1,900,2.14,41950,43400,41950,6366,271022800,258300000000,6000000,STK
043150,KR7043150002,바텍,KOSDAQ,우량기업부,17290,2,-110,-0.63,17400,17700,17190,16854,292219430,256830086240,14854256,KSQ
394280,KR7394280002,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,9730,2,-590,-5.72,10210,10210,9670,39927,394592625,256351736900,26346530,KSQ
121800,KR7121800007,비덴트,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,256309348520,77201611,KSQ
455900,KR7455900001,엔젤로보틱스,KOSDAQ,기술성장기업부,16630,2,-880,-5.03,17140,17140,16380,19677,328217200,255985274030,15392981,KSQ
232530,KR7232530006,이엠티,KONEX,일반기업부,9990,1,40,0.4,9950,10000,9800,689,6839420,255886896960,25614304,KNX
493280,KR7493280002,아이엠바이오로직스,KOSDAQ,기술성장기업부,17235,2,-655,-3.66,17380,18300,17030,52267,912215240,255707922015,14836549,KSQ
286940,KR7286940002,롯데이노베이트,KOSPI,,16860,2,-140,-0.82,16950,17260,16710,4475,75875420,255081127620,15129367,STK
023410,KR7023410004,유진기업,KOSDAQ,중견기업부,3295,2,-45,-1.35,3295,3325,3250,285394,937600152,254739293585,77310863,KSQ
377460,KR7377460001,큐에이드,KOSDAQ,관리종목(소속부없음),4080,0,0,0.0,0,0,0,0,0,253187202960,62055687,KSQ
439090,KR7439090002,마녀공장,KOSDAQ,우량기업부,15380,2,-960,-5.88,16320,16470,15230,182013,2885579475,252128338800,16393260,KSQ
061970,KR7061970000,LB세미콘,KOSDAQ,중견기업부,4310,1,135,3.23,4125,4360,4120,222513,946915265,250337755860,58083006,KSQ
187660,KR7187660006,페니트리움바이오,KOSDAQ,중견기업부,4485,1,80,1.82,4420,4930,4347,776731,3596326263,248766144705,55466253,KSQ
080580,KR7080580004,오킨스전자,KOSDAQ,벤처기업부,11780,2,-1090,-8.47,12750,12750,11740,104938,1267415050,248451449900,21090955,KSQ
314930,KR7314930009,바이오다인,KOSDAQ,기술성장기업부,8340,2,-100,-1.18,8380,8770,8200,18770,158492540,248232619020,29764103,KSQ
215000,KR7215000001,골프존,KOSDAQ,우량기업부,39550,1,350,0.89,39400,40950,39150,22370,890868825,248192663250,6275415,KSQ
352480,KR7352480008,씨앤씨인터내셔널,KOSDAQ,우량기업부,18200,2,-380,-2.05,18270,18660,18080,7860,143689435,248064198200,13629901,KSQ
334890,KR7334890001,이지스밸류플러스리츠,KOSPI,,3570,1,45,1.28,3520,3600,3495,81591,290208900,247931798310,69448683,STK
481070,KR7481070001,에이유브랜즈,KOSDAQ,중견기업부,17300,1,450,2.67,16810,17840,16620,9992,173613580,247913325000,14330250,KSQ
001750,KR7001750009,한양증권,KOSPI,,19470,2,-280,-1.42,19540,19900,19330,6688,131444040,247824556980,12728534,STK
004360,KR7004360004,세방,KOSPI,,12930,1,50,0.39,12880,13140,12800,23490,305340350,247164746790,19115603,STK
003650,KR7003650009,미창석유,KOSPI,,140700,2,-3800,-2.63,143000,144500,140300,3282,467754700,244771850400,1739672,STK
200130,KR7200130003,콜마비앤에이치,KOSDAQ GLOBAL,우량기업부,8300,1,60,0.73,8160,8480,8160,29831,249027145,244149131400,29415558,KSQ
122900,KR7122900004,아이마켓코리아,KOSPI,,7280,2,-40,-0.55,7240,7350,7240,25074,183317680,243361955200,33428840,STK
001250,KR7001250000,GS글로벌,KOSPI,,2935,1,35,1.21,2860,3105,2850,1409636,4182340533,242236597340,82533764,STK
092190,KR7092190008,서울바이오시스,KOSDAQ,투자주의환기종목(소속부없음),5280,2,-350,-6.22,5600,5620,5210,99708,532953790,242185062240,45868383,KSQ
069540,KR7069540003,빛과전자,KOSDAQ,벤처기업부,2140,2,-330,-13.36,2420,2420,2125,4289407,9627181926,241160659580,112691897,KSQ
008490,KR7008490005,서흥,KOSPI,,20800,1,300,1.46,20350,21400,20350,30327,636138675,240637550400,11569113,STK
051360,KR7051360006,토비스,KOSDAQ,우량기업부,16090,0,0,0.0,0,0,0,0,0,240028093870,14917843,KSQ
298690,KR7298690009,에어부산,KOSPI,,1469,2,-21,-1.41,1469,1491,1444,40160,58958134,239321946968,162914872,STK
005500,KR7005500004,삼진제약,KOSPI,,17740,2,-140,-0.78,17700,17960,17680,26585,473213410,236296800000,13320000,STK
404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3845,1,40,1.05,3880,3915,3815,68384,263468055,236152075425,61417965,STK
206640,KR7206640005,바디텍메드,KOSDAQ,우량기업부,10770,1,70,0.65,10560,11290,10560,29426,323133160,235948309170,21907921,KSQ
007160,KR7007160005,사조산업,KOSPI,,47000,1,200,0.43,46050,47850,46050,1301,61034100,235000000000,5000000,STK
044450,KR7044450005,KSS해운,KOSPI,,10170,2,-50,-0.49,10160,10420,10140,39587,407821340,234783399600,23085880,STK
002710,KR7002710002,TCC스틸,KOSPI,,8950,2,-350,-3.76,9150,9300,8810,35584,322415040,234612588150,26213697,STK
348950,KR7348950007,제이알글로벌리츠,KOSPI,,1182,0,0,0.0,0,0,0,0,0,233298432000,197376000,STK
234340,KR7234340008,헥토파이낸셜,KOSDAQ,우량기업부,16660,2,-1430,-7.9,17420,17940,16620,185317,3196443310,232751128960,13970656,KSQ
194700,KR7194700001,노바렉스,KOSDAQ,우량기업부,12750,2,-290,-2.22,13000,13290,12400,65056,829947915,232749312000,18254848,KSQ
0011T0,KR70011T0008,채비,KOSDAQ,기술성장기업부,4955,2,-425,-7.9,5290,5290,4930,165436,833416630,232635223405,46949591,KSQ
060720,KR7060720000,KH바텍,KOSDAQ,중견기업부,9820,2,-300,-2.96,9980,10110,9650,254395,2505805855,232512480440,23677442,KSQ
488900,KR7488900002,비츠로넥스텍,KOSDAQ,기술성장기업부,7990,2,-770,-8.79,8300,8310,7940,65056,527189465,231521779570,28976443,KSQ
099440,KR7099440000,스맥,KOSDAQ,중견기업부,3390,1,75,2.26,3255,3400,3210,528782,1751568559,231345105660,68243394,KSQ
000680,KR7000680009,LS네트웍스,KOSPI,,2935,3,0,0.0,2915,3035,2890,93981,278410790,231286851960,78803016,STK
002320,KR7002320000,한진,KOSPI,,14900,2,-240,-1.59,14940,15370,14870,30274,458679150,231227378400,15518616,STK
900140,KYG5307W1015,엘브이엠씨홀딩스,KOSPI,,1196,2,-38,-3.08,1214,1236,1192,509482,615246769,231115556672,193240432,STK
061090,KR7061090007,세나테크놀로지,KOSDAQ,중견기업부,42250,2,-2750,-6.11,44150,44700,42200,22735,981611450,231003987500,5467550,KSQ
468530,KR7468530001,프로티나,KOSDAQ,기술성장기업부,20900,2,-1400,-6.28,21700,22100,20650,19784,420021875,230635847200,11035208,KSQ
065680,KR7065680001,우주일렉트로,KOSDAQ,우량기업부,24900,2,-2300,-8.46,26550,26550,24550,10776,271730900,230087727900,9240471,KSQ
417840,KR7417840006,저스템,KOSDAQ,벤처기업부,10060,2,-1310,-11.52,11010,11030,9990,480161,4974187675,230065972860,22869381,KSQ
000050,KR7000050005,경방,KOSPI,,8380,2,-110,-1.3,8440,8540,8290,15715,131793560,229739962600,27415270,STK
003200,KR7003200003,일신방직,KOSPI,,9970,2,-70,-0.7,10020,10200,9860,23453,234791335,228911200000,22960000,STK
138080,KR7138080007,오이솔루션,KOSDAQ,벤처기업부,18450,2,-1510,-7.57,19830,19830,18380,65895,1246123425,228369635100,12377758,KSQ
003070,KR7003070000,코오롱글로벌,KOSPI,,8930,2,-70,-0.78,9000,9130,8890,12378,111651250,227035953870,25423959,STK
136490,KR7136490000,선진,KOSPI,,9530,2,-260,-2.66,9700,9790,9500,30629,293866910,226619626120,23779604,STK
001790,KR7001790005,대한제당,KOSPI,,2625,1,5,0.19,2620,2690,2590,234244,616721004,226385026875,86241915,STK
093520,KR7093520005,매커스,KOSDAQ,우량기업부,18930,2,-230,-1.2,18960,19480,18770,14732,279216625,225301774410,11901837,KSQ
043370,KR7043370006,피에이치에이,KOSDAQ,우량기업부,10720,2,-160,-1.47,10760,10890,10600,7422,79490230,225120000000,21000000,KSQ
036200,KR7036200004,유니셈,KOSDAQ,우량기업부,7340,2,-530,-6.73,7790,7790,7240,174130,1297743450,225075396820,30664223,KSQ
023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,713,3,0,0.0,714,719,703,64892,46239881,225029627688,315609576,KSQ
432320,KR7432320000,KB스타리츠,KOSPI,,1492,2,-29,-1.91,1508,1532,1483,433467,654821279,224940313220,150764285,STK
102940,KR7102940004,코오롱생명과학,KOSDAQ,중견기업부,17180,2,-1700,-9.0,19040,19450,16990,377394,6775449930,224896559540,13090603,KSQ
472850,KR7472850007,폰드그룹,KOSDAQ,중견기업부,3895,2,-30,-0.76,3960,3990,3820,13779,54063330,224241584540,57571652,KSQ
0030R0,KR70030R0007,대신밸류리츠,KOSPI,,3745,2,-35,-0.93,3780,3900,3745,32027,121179014,223876100000,59780000,STK
003520,KR7003520004,영진약품,KOSPI,,1223,1,13,1.07,1210,1238,1172,274095,335005817,223677810013,182892731,STK
134380,KR7134380005,미원화학,KOSPI,,10120,2,-10,-0.1,10120,10200,10120,1435,14544660,222565921600,21992680,STK
099430,KR7099430001,바이오플러스,KOSDAQ,우량기업부,3610,2,-70,-1.9,3615,3710,3595,108634,395813655,222523006420,61640722,KSQ
180400,KR7180400004,DXVX,KOSDAQ,관리종목(소속부없음),2255,2,-45,-1.96,2285,2375,2200,32644,73414940,221958369160,98429432,KSQ
290690,KR7290690007,소룩스,KOSDAQ,중견기업부,4200,2,-130,-3.0,4285,4445,4170,369369,1566632204,220918362000,52599610,KSQ
011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,21900,2,-1100,-4.78,22700,22700,21750,13322,294018275,220858696800,10084872,KSQ
001340,KR7001340009,PKC,KOSPI,,4900,2,-230,-4.48,5130,5130,4860,181773,897052436,220637636100,45028089,STK
028100,KR7028100006,동아지질,KOSPI,,16440,1,680,4.31,16600,16930,16300,27206,451267655,220123412880,13389502,STK
000320,KR7000320002,노루홀딩스,KOSPI,,16530,1,160,0.98,16490,16990,16370,5661,94234220,219702726030,13291151,STK
089980,KR7089980007,상아프론테크,KOSDAQ,우량기업부,13680,2,-390,-2.77,13930,14100,13600,27376,377249730,218730026160,15989037,KSQ
073490,KR7073490005,LIG아큐버,KOSDAQ,우량기업부,28750,2,-1150,-3.85,29900,30300,28200,65666,1920388525,218610572500,7603846,KSQ
025000,KR7025000001,KPX케미칼,KOSPI,,49850,2,-250,-0.5,50000,50300,49550,2476,123733100,218278643650,4378709,STK
000480,KR7000480004,CR홀딩스,KOSPI,,4655,1,15,0.32,4610,4725,4610,23088,107653770,218275230950,46890490,STK
014940,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,4780,1,185,4.03,4540,5420,4535,2518661,12777951630,217842099580,45573661,KSQ
450950,KR7450950001,아스테라시스,KOSDAQ,벤처기업부,5780,2,-270,-4.46,6050,6150,5780,15719,92484110,217487481760,37627592,KSQ
036030,KR7036030005,케이티알파,KOSDAQ,우량기업부,4435,2,-85,-1.88,4520,4520,4410,10886,48418950,217399890335,49019141,KSQ
378340,KR7378340004,필에너지,KOSDAQ,중견기업부,10040,2,-510,-4.83,10320,10470,10000,42407,430891180,217304575280,21643882,KSQ
052710,KR7052710001,아모텍,KOSDAQ,중견기업부,14870,2,-1230,-7.64,15900,15900,14530,231163,3461543980,217288559020,14612546,KSQ
230240,KR7230240004,에치에프알,KOSDAQ,중견기업부,16320,2,-860,-5.01,16880,17140,16010,77847,1296391215,217202880000,13309000,KSQ
018000,KR7018000000,유니슨,KOSDAQ,중견기업부,837,2,-37,-4.23,861,910,820,1758086,1505157113,217200063708,259498284,KSQ
000430,KR7000430009,대원강업,KOSPI,,3500,2,-90,-2.51,3615,3615,3440,98297,344335512,217000000000,62000000,STK
053030,KR7053030003,바이넥스,KOSDAQ,중견기업부,6630,1,30,0.45,6500,6870,6500,45426,305992275,216696166440,32684188,KSQ
461300,KR7461300006,아이스크림미디어,KOSDAQ,벤처기업부,16260,2,-140,-0.85,16420,16570,16020,12568,206067740,216647150580,13323933,KSQ
005710,KR7005710009,대원산업,KOSDAQ,우량기업부,10780,2,-40,-0.37,10980,11070,10720,8714,95076840,216005328000,20037600,KSQ
900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),2640,1,270,11.39,2440,3080,2375,2212470,6270392251,215952000000,81800000,KSQ
065710,KR7065710006,서호전기,KOSDAQ,우량기업부,41900,2,-950,-2.22,42800,43400,41500,13326,564672125,215785000000,5150000,KSQ
064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,18870,2,-2430,-11.41,21300,21300,18660,55839,1077902650,215312964840,11410332,KSQ
095500,KR7095500005,미래나노텍,KOSDAQ,우량기업부,6920,2,-410,-5.59,7150,7240,6860,134532,945193580,214589193080,31009999,KSQ
009680,KR7009680000,모토닉,KOSPI,,9870,2,-120,-1.2,9930,9980,9850,7142,70706380,214505637780,21733094,STK
114190,KR7114190002,강원에너지,KOSDAQ,중견기업부,8210,2,-440,-5.09,8390,8530,8120,40867,341122810,214470141980,26123038,KSQ
094360,KR7094360005,칩스앤미디어,KOSDAQ,벤처기업부,10020,2,-460,-4.39,10340,10380,9910,46931,474802360,213979845480,21355274,KSQ
005010,KR7005010004,휴스틸,KOSPI,,3805,2,-40,-1.04,3800,3960,3760,296690,1148839470,213795625375,56188075,STK
024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,14250,1,380,2.74,15070,15250,14070,6424301,94158544675,213750000000,15000000,KSQ
034120,KR7034120006,SBS,KOSPI,,11490,2,-70,-0.61,11560,11560,11400,4177,47852010,213153724620,18551238,STK
272110,KR7272110008,케이엔제이,KOSDAQ,우량기업부,26550,2,-1950,-6.84,28500,28500,26350,27427,740551600,213074237250,8025395,KSQ
018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,14490,1,10,0.07,14480,14660,14360,2885,41888040,213003000000,14700000,KSQ
000650,KR7000650002,천일고속,KOSPI,,148900,2,-6400,-4.12,154100,157600,148500,1433,217990800,212810858000,1429220,STK
025560,KR7025560004,미래산업,KOSPI,,41750,0,0,0.0,0,0,0,0,0,212542069000,5090828,STK
452280,KR7452280001,한선엔지니어링,KOSDAQ,우량기업부,11040,2,-960,-8.0,11920,11990,10900,162504,1848492855,212494276800,19247670,KSQ
052330,KR7052330008,코텍,KOSDAQ,우량기업부,11940,2,-130,-1.08,11970,12240,11900,20712,249753650,212073372660,17761589,KSQ
0008Z0,KR70008Z0005,에스엔시스,KOSDAQ,벤처기업부,22450,2,-400,-1.75,22900,24100,22300,39047,899661150,211850861800,9436564,KSQ
051905,KR7051901007,LG생활건강우,KOSPI,,101000,1,1200,1.2,99800,102300,98000,10979,1109363350,211722159000,2096259,STK
033920,KR7033920000,무학,KOSPI,,7410,3,0,0.0,7400,7510,7370,19248,142695515,211185000000,28500000,STK
042370,KR7042370007,비츠로테크,KOSDAQ,우량기업부,8030,2,-270,-3.25,8270,8300,7980,77529,631169425,210386200750,26200025,KSQ
144510,KR7144510005,지씨셀,KOSDAQ,중견기업부,13300,2,-60,-0.45,13560,13680,13160,25790,346215250,210144575200,15800344,KSQ
389500,KR7389500000,에스비비테크,KOSDAQ,기술성장기업부,31500,2,-4100,-11.52,35350,35350,31100,85130,2755299275,209899368000,6663472,KSQ
304360,KR7304360001,에스바이오메딕스,KOSDAQ,벤처기업부,16900,2,-450,-2.59,17230,17230,16610,29124,490572050,209308663200,12385128,KSQ
452430,KR7452430002,사피엔반도체,KOSDAQ,기술성장기업부,25350,2,-1950,-7.14,26800,26800,25050,16949,435928375,209274922350,8255421,KSQ
085910,KR7085910008,네오티스,KOSDAQ,중견기업부,15140,2,-2360,-13.49,17470,17470,15010,80607,1272679840,208853544520,13794818,KSQ
254490,KR7254490006,미래반도체,KOSDAQ,우량기업부,14430,2,-1070,-6.9,15420,15420,14350,72044,1060782525,208340340000,14438000,KSQ
176750,KR7176750008,듀켐바이오,KOSDAQ,기술성장기업부,7310,4,1680,29.84,7310,7310,7310,30078,219870180,208252543200,28488720,KSQ
194480,KR7194480000,데브시스터즈,KOSDAQ,중견기업부,17150,1,10,0.06,16970,17770,16720,54591,946435930,208014922500,12129150,KSQ
017860,KR7017860008,DS단석,KOSPI,,11650,2,-390,-3.24,12020,12370,11600,78093,934774305,206893969350,17759139,STK
030210,KR7030210009,다올투자증권,KOSPI,,3395,2,-55,-1.59,3425,3475,3375,30925,105521195,206793204870,60911106,STK
380540,KR7380540005,옵티코어,KOSDAQ,관리종목(소속부없음),8450,0,0,0.0,0,0,0,0,0,206658126350,24456583,KSQ
068930,KR7068930007,디지털대성,KOSDAQ,우량기업부,7460,1,30,0.4,7270,7500,7270,12885,95931280,206458051320,27675342,KSQ
0001A0,KR70001A0001,덕양에너젠,KOSDAQ,중견기업부,8100,2,-270,-3.23,8360,8360,7980,44377,360643870,206298592200,25468962,KSQ
353810,KR7353810005,이지바이오,KOSDAQ,우량기업부,6230,1,40,0.65,6140,6240,6110,30568,188815380,206100361600,33081920,KSQ
004310,KR7004310009,현대약품,KOSPI,,6440,1,140,2.22,6210,7180,6050,8659107,58295288035,206080000000,32000000,STK
475560,KR7475560009,더본코리아,KOSPI,,13890,3,0,0.0,13890,14140,13790,4932,68937105,205960503300,14827970,STK
448280,KR7448280008,에코아이,KOSDAQ,중견기업부,6950,2,-300,-4.14,7100,7180,6890,4797,33566630,205936346550,29631129,KSQ
003720,KR7003720000,삼영,KOSPI,,6050,2,-210,-3.35,6190,6200,5920,191010,1159240465,205700000000,34000000,STK
039830,KR7039830005,오로라,KOSDAQ,우량기업부,19060,2,-70,-0.37,19130,19220,18140,15540,292306130,205140683400,10762890,KSQ
067390,KR7067390005,아스트,KOSDAQ,중견기업부,486,2,-6,-1.22,492,503,483,484937,238034542,204682583394,421157579,KSQ
000540,KR7000540005,흥국화재,KOSPI,,3185,1,15,0.47,3165,3285,3130,18940,61139620,204612824325,64242645,STK
462350,KR7462350000,이노스페이스,KOSDAQ,기술성장기업부,6050,2,-310,-4.87,6360,6360,5960,169441,1028751070,204559441900,33811478,KSQ
377450,KR7377450002,리파인,KOSDAQ,우량기업부,11780,2,-40,-0.34,11800,12030,11490,20210,238664020,204147400000,17330000,KSQ
037270,KR7037270006,YG PLUS,KOSPI,,3205,2,-50,-1.54,3215,3275,3140,113001,362160427,204040267550,63663110,STK
456010,KR7456010008,아이씨티케이,KOSDAQ,기술성장기업부,14050,2,-1250,-8.17,15050,15050,14010,181497,2609688445,203758017500,14502350,KSQ
100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,22700,2,-500,-2.16,23000,23350,22500,10880,248559150,203651029700,8971411,KSQ
327260,KR7327260006,RF머트리얼즈,KOSDAQ,벤처기업부,22600,2,-3700,-14.07,26300,26350,22300,332000,7702538800,203290051000,8995135,KSQ
217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,2160,2,-40,-1.82,2190,2275,2105,372317,821499630,203156961840,94054149,KSQ
001460,KR7001460005,BYC,KOSPI,,32450,2,-400,-1.22,32300,33650,32150,1521,49423150,202687567500,6246150,STK
445090,KR7445090004,에이직랜드,KOSDAQ,벤처기업부,18550,2,-1550,-7.71,19830,19830,18340,55504,1047833980,202670955900,10925658,KSQ
071200,KR7071200000,인피니트헬스케어,KOSDAQ,중견기업부,8300,2,-50,-0.6,8330,8520,8210,12082,100903430,202490601400,24396458,KSQ
241520,KR7241520006,DSC인베스트먼트,KOSDAQ,중견기업부,7610,2,-370,-4.64,7850,7910,7530,89042,684696585,202426000000,26600000,KSQ
053690,KR7053690004,한미글로벌,KOSPI,,18460,2,-830,-4.3,19000,19400,17370,201313,3763723750,202276373000,10957550,STK
298830,KR7298830001,슈어소프트테크,KOSDAQ,우량기업부,3780,2,-160,-4.06,3855,3930,3730,239759,911616037,202073126220,53458499,KSQ
226320,KR7226320000,잇츠한불,KOSPI,,9200,2,-210,-2.23,9250,9430,9170,13778,127859570,201749698000,21929315,STK
117580,KR7117580001,대성에너지,KOSPI,,7320,1,50,0.69,7450,7480,7290,156320,1154949185,201300000000,27500000,STK
317330,KR7317330009,덕산테코피아,KOSDAQ,중견기업부,9780,2,-570,-5.51,10260,10260,9700,36604,362823300,200260991520,20476584,KSQ
024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,4620,2,-230,-4.74,4715,4860,4590,1782186,8363877385,199398682560,43159888,KSQ
365270,KR7365270008,큐라클,KOSDAQ,기술성장기업부,8930,2,-70,-0.78,9000,9160,8660,58392,517842345,197861938560,22156992,KSQ
039570,KR7039570007,HDC랩스,KOSPI,,7620,2,-30,-0.39,7540,7730,7540,21988,167849320,197796919620,25957601,STK
000490,KR7000490003,대동,KOSPI,,6840,2,-70,-1.01,6900,6980,6700,59875,411695215,197175756600,28826865,STK
03473K,KR703473K016,SK우,KOSPI,,348000,2,-14000,-3.87,362000,365000,347500,1549,548738000,197014980000,566135,STK
