Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
006400,KR7006400006,삼성SDI,KOSPI,,454000,1,15500,3.53,441000,470000,438000,1017014,465179105250,36585830620000,80585530,STK
012330,KR7012330007,현대모비스,KOSPI,,387000,2,-1500,-0.39,388500,395500,383500,125261,48474491750,35113509621000,90732583,STK
006800,KR7006800007,미래에셋증권,KOSPI,,62900,2,-200,-0.32,63400,64500,61700,1366565,85964897100,34929402063200,555316408,STK
009150,KR7009150004,삼성전기,KOSPI,,459500,1,3500,0.77,455500,465500,451000,269788,123419928250,34321753312000,74693696,STK
267260,KR7267260008,HD현대일렉트릭,KOSPI,,902000,1,19000,2.15,903000,929000,888000,54018,48895847500,32514515770000,36047135,STK
086790,KR7086790003,하나금융지주,KOSPI,,113000,1,3300,3.01,109900,113800,109800,443762,49829545500,31450816982000,278325814,STK
010130,KR7010130003,고려아연,KOSPI,,1486000,1,2000,0.13,1490000,1537000,1472000,10846,16215555500,31017231934000,20872969,STK
035420,KR7035420009,NAVER,KOSPI,,196600,2,-900,-0.46,197100,199400,194200,598882,117803309650,30837228630800,156852638,STK
005490,KR7005490008,POSCO홀딩스,KOSPI,,348000,1,500,0.14,349500,355000,346500,208063,72877114000,28164667296000,80932952,STK
009540,KR7009540006,HD한국조선해양,KOSPI,,373000,2,-2000,-0.53,375000,381000,370500,112010,41994622750,26398372268000,70773116,STK
015760,KR7015760002,한국전력,KOSPI,,40150,2,-150,-0.37,40300,40400,39650,1620019,64857657475,25774857691550,641964077,STK
298040,KR7298040007,효성중공업,KOSPI,,2645000,1,85000,3.32,2591000,2715000,2591000,29515,78492073500,24663429460000,9324548,STK
272210,KR7272210006,한화시스템,KOSPI,,128800,2,-6600,-4.87,136400,136400,127700,965010,125838024050,24332817303200,188919389,STK
010120,KR7010120004,LS ELECTRIC,KOSPI,,800000,1,31000,4.03,799000,829000,790000,100529,81533982000,24000000000000,30000000,STK
010140,KR7010140002,삼성중공업,KOSPI,,27200,2,-700,-2.51,27700,28100,27050,1865678,51309716450,23936000000000,880000000,STK
316140,KR7316140003,우리금융지주,KOSPI,,32450,1,500,1.56,32000,32650,31950,743821,23998735775,23820776584000,734076320,STK
042700,KR7042700005,한미반도체,KOSPI,,249500,2,-10500,-4.04,259500,263500,249000,415675,106032229500,23780393900000,95312200,STK
064350,KR7064350002,현대로템,KOSPI,,211000,1,1000,0.48,208000,216000,207000,483540,102180900500,23029023823000,109142293,STK
034730,KR7034730002,SK,KOSPI,,313500,1,1000,0.32,311500,316500,308000,95053,29690257500,22729597390500,72502703,STK
051910,KR7051910008,LG화학,KOSPI,,319000,1,14500,4.76,303500,320500,303500,232335,73351440750,22518957417000,70592343,STK
000810,KR7000810002,삼성화재,KOSPI,,448500,1,7000,1.59,442500,452000,439000,29114,12976129500,20636003017500,46011155,STK
096770,KR7096770003,SK이노베이션,KOSPI,,120200,1,2000,1.69,117900,122700,117800,412521,49797629900,20320145117600,169052788,STK
035720,KR7035720002,카카오,KOSPI,,44700,2,-500,-1.11,45000,45450,44000,945084,42315039825,19791659331600,442766428,STK
196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,366000,1,500,0.14,365000,375000,363500,186109,68598095750,19593386538000,53533843,KSQ
247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,우량기업부,199800,1,7200,3.74,192600,204000,192600,483988,96550733000,19546520713200,97830434,KSQ
086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,143300,1,1800,1.27,141900,147800,141900,834451,121256860650,19456722581600,135776152,KSQ
267250,KR7267250009,HD현대,KOSPI,,246000,1,1000,0.41,243500,251500,242000,58717,14486316500,19432298910000,78993085,STK
138040,KR7138040001,메리츠금융지주,KOSPI,,112500,1,200,0.18,112000,114400,111400,124087,13998102150,19012643212500,169001273,STK
011200,KR7011200003,HMM,KOSPI,,20150,1,100,0.5,20200,20350,20050,504558,10195508175,19006245095500,943237970,STK
003670,KR7003670007,포스코퓨처엠,KOSPI,,210750,2,-750,-0.35,210500,218500,208500,231228,49438243500,18745415865000,88946220,STK
033780,KR7033780008,KT&G,KOSPI,,158100,1,1800,1.15,156500,159600,156000,97871,15410148400,18130377574500,114676645,STK
079550,KR7079550000,LIG넥스원,KOSPI,,813000,2,-47000,-5.47,856000,868000,794000,317206,261578916000,17886000000000,22000000,STK
047810,KR7047810007,한국항공우주,KOSPI,,183400,1,800,0.44,181000,191700,180000,476373,88280651400,17876934623800,97475107,STK
066570,KR7066570003,LG전자,KOSPI,,109100,1,800,0.74,108100,110200,107800,268201,29145098950,17770904821700,162886387,STK
000150,KR7000150003,두산,KOSPI,,1079000,1,8000,0.75,1061000,1092000,1048000,57814,61778511000,17473147965000,16193835,STK
024110,KR7024110009,기업은행,KOSPI,,21650,1,300,1.41,21350,21750,21300,406352,8744020700,17264270063850,797425869,STK
017670,KR7017670001,SK텔레콤,KOSPI,,80200,2,-700,-0.87,80300,81500,79900,250197,20196180100,17226162250600,214790053,STK
000720,KR7000720003,현대건설,KOSPI,,151700,1,600,0.4,151100,156900,150100,584912,89537262450,16892669550500,111355765,STK
086280,KR7086280005,현대글로비스,KOSPI,,208000,2,-2000,-0.95,210500,213000,207000,99725,20833047000,15600000000000,75000000,STK
000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,648000,3,0,0.0,681000,692000,630000,316794,211365669000,15200441856000,23457472,KSQ
030200,KR7030200000,KT,KOSPI,,60200,1,700,1.18,59700,60800,59600,178200,10732467450,15171705437000,252021685,STK
047050,KR7047050000,포스코인터내셔널,KOSPI,,79800,2,-5300,-6.23,84100,85200,78900,808405,66215845450,14038638482400,175922788,STK
003550,KR7003550001,LG,KOSPI,,88450,1,1950,2.25,86500,89500,85900,110999,9795576300,13640899193250,154221585,STK
010950,KR7010950004,S-Oil,KOSPI,,117200,1,5800,5.21,111300,120400,111200,742296,87284106150,13194703222400,112582792,STK
278470,KR7278470000,에이피알,KOSPI,,332500,1,5500,1.68,327500,336500,324000,105719,35075126750,12448186537500,37438155,STK
0126Z0,KR70126Z0002,삼성에피스홀딩스,KOSPI,,490500,2,-7500,-1.51,498500,502000,490000,29060,14348822750,12205135534500,24883049,STK
071050,KR7071050009,한국금융지주,KOSPI,,214000,1,2000,0.94,212000,218000,211000,140796,30229864750,11925362288000,55725992,STK
018260,KR7018260000,삼성에스디에스,KOSPI,,151800,2,-400,-0.26,153000,154100,151050,66020,10049720400,11745950040000,77377800,STK
352820,KR7352820005,하이브,KOSPI,,270000,3,0,0.0,270000,273500,268000,143963,38928744000,11628318420000,43067846,STK
005830,KR7005830005,DB손해보험,KOSPI,,164100,1,2100,1.3,162900,165700,161000,80299,13084293600,11385914400000,69384000,STK
323410,KR7323410001,카카오뱅크,KOSPI,,23850,1,400,1.71,23450,24050,23300,439583,10442706550,11377497897450,477043937,STK
259960,KR7259960003,크래프톤,KOSPI,,237000,2,-6500,-2.67,243500,246500,236500,48264,11572917500,11235243567000,47406091,STK
039490,KR7039490008,키움증권,KOSPI,,419500,1,7500,1.82,410000,429500,409000,97362,40907500750,10995803955000,26211690,STK
005940,KR7005940002,NH투자증권,KOSPI,,30350,1,400,1.34,29950,31100,29800,623641,19010437525,10815051599150,356344369,STK
277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,544000,1,4000,0.74,547000,559000,539000,51734,28284389500,10553522752000,19399858,KSQ
307950,KR7307950006,현대오토에버,KOSPI,,371500,2,-9000,-2.37,380000,384500,368000,33570,12577668500,10188009313000,27423982,STK
003230,KR7003230000,삼양식품,KOSPI,,1209500,2,-30500,-2.46,1232000,1242000,1203000,20003,24358114000,9111181642500,7533015,STK
028050,KR7028050003,삼성E&A,KOSPI,,45500,1,4950,12.21,43000,47700,42550,9769858,444224018925,8918000000000,196000000,STK
000880,KR7000880005,한화,KOSPI,,115400,1,1700,1.5,115200,116400,112800,73022,8358403350,8650238019000,74958735,STK
298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,153600,2,-3200,-2.04,156400,162800,153200,348609,54540244100,8599674316800,55987463,KSQ
016360,KR7016360000,삼성증권,KOSPI,,95900,1,2500,2.68,93500,97900,93400,203332,19531462750,8563870000000,89300000,STK
003490,KR7003490000,대한항공,KOSPI,,23150,1,150,0.65,23150,23450,22850,812554,18774300275,8524308302150,368220661,STK
006260,KR7006260004,LS,KOSPI,,272500,1,4500,1.68,269000,280500,266500,65013,17726240250,8502000000000,31200000,STK
005387,KR7005382007,현대차2우B,KOSPI,,236500,2,-1500,-0.63,238000,241000,235000,89670,21239137750,8268969445000,34963930,STK
950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),97400,2,-2800,-2.79,99600,100700,97000,261032,25629406200,8195805790000,84145850,KSQ
058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,106400,2,-4000,-3.62,109200,111200,105200,454281,48921987950,8108940840000,76211850,KSQ
011070,KR7011070000,LG이노텍,KOSPI,,335500,1,11000,3.39,325000,339000,322500,182801,60568859250,7940314398500,23667107,STK
443060,KR7443060009,HD현대마린솔루션,KOSPI,,175100,2,-3300,-1.85,177600,177600,173200,42083,7360827900,7849966758500,44831335,STK
007660,KR7007660004,이수페타시스,KOSPI,,104500,1,1900,1.85,103800,107500,102500,527882,55394043450,7671263385500,73409219,STK
090430,KR7090430000,아모레퍼시픽,KOSPI,,130300,2,-1200,-0.91,132600,134100,129800,87004,11390349950,7621606497700,58492759,STK
326030,KR7326030004,SK바이오팜,KOSPI,,95700,1,1600,1.7,94300,97100,94100,105399,10077596300,7494578025000,78313250,STK
000100,KR7000100008,유한양행,KOSPI,,92000,2,-800,-0.86,92800,93500,91800,136169,12592544600,7327579292000,79647601,STK
047040,KR7047040001,대우건설,KOSPI,,17370,1,560,3.33,17030,18040,17010,26583255,465456720780,7219365222060,415622638,STK
180640,KR7180640005,한진칼,KOSPI,,107300,2,-1600,-1.47,109000,110100,106200,76290,8231761200,7163592536700,66762279,STK
267270,KR7267270007,HD건설기계,KOSPI,,149000,1,2900,1.98,151300,153800,148100,333862,50487385250,7148143582000,47974118,STK
066970,KR7066970005,엘앤에프,KOSPI,,172000,1,5600,3.37,171500,176500,168600,823717,142081554600,6935914620000,40325085,STK
028300,KR7028300002,HLB,KOSDAQ,중견기업부,51400,1,300,0.59,50800,51700,50500,301608,15424402150,6842239705600,133117504,KSQ
377300,KR7377300009,카카오페이,KOSPI,,49975,1,2075,4.33,48250,51800,48150,638956,32039844725,6757831693850,135224246,STK
032640,KR7032640005,LG유플러스,KOSPI,,15620,1,290,1.89,15360,15680,15330,333589,5179823915,6713918905100,429828355,STK
161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,53400,1,1400,2.69,52400,54000,52000,182966,9704720400,6614928684600,123875069,STK
009830,KR7009830001,한화솔루션,KOSPI,,38000,2,-1050,-2.69,39700,39900,37250,2724234,104510326050,6531916368000,171892536,STK
128940,KR7128940004,한미약품,KOSPI,,501000,2,-6000,-1.18,508000,524000,498500,38966,19925997500,6418306491000,12810991,STK
087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,274500,2,-1000,-0.36,276000,280000,271000,66659,18305587500,6400612575000,23317350,KSQ
052690,KR7052690005,한전기술,KOSPI,,161200,2,-1700,-1.04,163000,165900,160400,96840,15697336600,6161064000000,38220000,STK
029780,KR7029780004,삼성카드,KOSPI,,52700,1,600,1.15,52300,53400,52200,56496,2972975300,6105763555700,115858891,STK
141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,166200,2,-8800,-5.03,173500,177200,165400,335950,56949426550,6084638175600,36610338,KSQ
078930,KR7078930005,GS,KOSPI,,65300,1,2000,3.16,63500,66300,63500,140417,9167406300,6067374183400,92915378,STK
241560,KR7241560002,두산밥캣,KOSPI,,60900,1,300,0.5,61300,62000,60500,91193,5578868250,5837634358500,95856065,STK
175330,KR7175330000,JB금융지주,KOSPI,,30350,1,1150,3.94,29250,30750,29200,234887,7070071125,5713496274400,188253584,STK
064400,KR7064400005,LG씨엔에스,KOSPI,,57700,1,100,0.17,57900,59300,57200,306591,17784360300,5590319199600,96885948,STK
240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,113100,2,-400,-0.35,113400,118300,111800,198299,22660751050,5551389203100,49083901,KSQ
005385,KR7005381009,현대차우,KOSPI,,236000,3,0,0.0,236000,239000,234500,31342,7408906750,5508466560000,23340960,STK
001040,KR7001040005,CJ,KOSPI,,187900,2,-2800,-1.47,190700,190700,185500,83494,15614077400,5482357924200,29176998,STK
034220,KR7034220004,LG디스플레이,KOSPI,,10890,1,30,0.28,10880,11040,10780,1927833,21008325325,5445000000000,500000000,STK
001440,KR7001440007,대한전선,KOSPI,,29050,2,-150,-0.51,29300,30150,28600,1594353,46686295925,5416294065000,186447300,STK
138930,KR7138930003,BNK금융지주,KOSPI,,17400,2,-200,-1.14,17560,17800,17300,881345,15422858675,5399690374200,310327033,STK
088980,KR7088980008,맥쿼리인프라,KOSPI,,11270,2,-30,-0.27,11300,11320,11250,765062,8630312765,5397450861110,478921993,STK
454910,KR7454910001,두산로보틱스,KOSPI,,81300,2,-1200,-1.45,82900,83800,81000,89927,7375193300,5269864374000,64819980,STK
271560,KR7271560005,오리온,KOSPI,,131500,1,1700,1.31,129500,132000,129000,55651,7263212700,5199001358000,39536132,STK
021240,KR7021240007,코웨이,KOSPI,,72300,1,300,0.42,71900,73700,71600,64505,4675470850,5116484899800,70767426,STK
095340,KR7095340006,ISC,KOSDAQ GLOBAL,우량기업부,240500,1,3500,1.48,235500,247500,235500,87224,21213290000,5097892449000,21197058,KSQ
310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,269000,2,-10000,-3.58,272500,275500,263000,68022,18292048750,4950183999000,18402171,KSQ
450080,KR7450080007,에코프로머티,KOSPI,,69000,1,500,0.73,69100,72000,68500,872637,61342756950,4868554026000,70558754,STK
039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,394000,2,-2000,-0.51,391500,403000,385500,33276,13050937500,4853902700000,12319550,KSQ
214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,89900,2,-17600,-16.37,105800,106300,87900,251330,23493156850,4828978500000,53715000,KSQ
022100,KR7022100002,포스코DX,KOSPI,,31150,1,650,2.13,32600,32650,30750,638727,20240555800,4735881808350,152034729,STK
036570,KR7036570000,엔씨소프트,KOSPI,,213500,1,2000,0.95,214000,216500,211500,28144,6002847250,4599648697000,21544022,STK
004020,KR7004020004,현대제철,KOSPI,,34050,2,-200,-0.58,34450,34600,33600,567965,19384015725,4543828979250,133445785,STK
062040,KR7062040001,산일전기,KOSPI,,137900,1,4300,3.22,135900,139300,134700,187667,25683825650,4221925715000,30615850,STK
251270,KR7251270005,넷마블,KOSPI,,49800,2,-200,-0.4,50200,50800,49650,110065,5511026100,4081626475800,81960371,STK
002380,KR7002380004,KCC,KOSPI,,457500,2,-6500,-1.4,463500,467500,452000,25448,11650342250,4065560482500,8886471,STK
000990,KR7000990002,DB하이텍,KOSPI,,92400,1,1800,1.99,90500,94800,89700,307201,28517957100,4019823931200,43504588,STK
353200,KR7353200009,대덕전자,KOSPI,,80600,2,-600,-0.74,81900,85200,79500,752206,61913439850,3983004155000,49416925,STK
010060,KR7010060002,OCI홀딩스,KOSPI,,212500,2,-17000,-7.41,222000,225500,209500,206058,44894749500,3967424300000,18670232,STK
088350,KR7088350004,한화생명,KOSPI,,4500,1,30,0.67,4490,4550,4440,1808923,8117343324,3908385000000,868530000,STK
263750,KR7263750002,펄어비스,KOSDAQ GLOBAL,우량기업부,60500,2,-2700,-4.27,64000,64400,60100,1022922,62895911250,3886995227500,64247855,KSQ
018880,KR7018880005,한온시스템,KOSPI,,3755,2,-25,-0.66,3790,3855,3735,3095813,11709337084,3853615882760,1026262552,STK
082740,KR7082740002,한화엔진,KOSPI,,44400,2,-1300,-2.84,45500,45600,44200,244055,10910396650,3705053104800,83447142,STK
051900,KR7051900009,LG생활건강,KOSPI,,240000,2,-7000,-2.83,245500,248000,239000,30872,7443214750,3672590160000,15302459,STK
012510,KR7012510004,더존비즈온,KOSPI,,119400,1,200,0.17,119300,119500,119200,7950,948461600,3629141508000,30394820,STK
103590,KR7103590006,일진전기,KOSPI,,75900,1,4900,6.9,72900,77400,72500,268923,20245161150,3619321101000,47685390,STK
011170,KR7011170008,롯데케미칼,KOSPI,,83800,1,3700,4.62,80900,86300,80700,192494,16252695150,3584580112200,42775419,STK
111770,KR7111770004,영원무역,KOSPI,,80800,1,1100,1.38,80900,81600,78800,31933,2558734050,3580366614400,44311468,STK
489790,KR7489790006,한화비전,KOSPI,,70900,2,-1800,-2.48,73100,74600,70700,224383,16177782450,3579626851000,50488390,STK
035250,KR7035250000,강원랜드,KOSPI,,16610,3,0,0.0,16640,16730,16560,290649,4827134945,3553551705000,213940500,STK
108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,241500,2,-4500,-1.83,247000,249500,240000,134574,33027268250,3538633812000,14652728,KSQ
032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,20650,2,-950,-4.4,21600,22950,20500,9108007,195932186075,3533138223300,171096282,KSQ
097950,KR7097950000,CJ제일제당,KOSPI,,233000,1,7000,3.1,228000,233500,224500,94854,21851962250,3507625338000,15054186,STK
017800,KR7017800004,현대엘리베이터,KOSPI,,88300,1,1400,1.61,87500,88900,86700,82014,7221477750,3451857595500,39092385,STK
439260,KR7439260001,대한조선,KOSPI,,89500,2,-4600,-4.89,93300,93400,88800,131791,11917600000,3448104924000,38526312,STK
403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,41550,2,-450,-1.07,42250,43200,41300,761060,32045255075,3419565000000,82300000,KSQ
011790,KR7011790003,SKC,KOSPI,,89400,1,200,0.22,91000,93300,88900,129312,11710505400,3385425841200,37868298,STK
031210,KR7031210008,서울보증보험,KOSPI,,48200,3,0,0.0,48200,48700,47950,57403,2771336250,3365401023600,69821598,STK
214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,51200,2,-1500,-2.85,52400,52900,51000,90839,4680445550,3340065740800,65235659,KSQ
012750,KR7012750006,에스원,KOSPI,,87800,1,1300,1.5,86500,89000,86300,20228,1772868400,3336327828400,37999178,STK
036460,KR7036460004,한국가스공사,KOSPI,,35250,1,600,1.73,34900,35550,34750,93830,3301851225,3254033250000,92313000,STK
302440,KR7302440003,SK바이오사이언스,KOSPI,,40850,2,-250,-0.61,41400,41475,40600,59647,2439356600,3204057535850,78434701,STK
226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,156100,2,-7900,-4.82,162500,167000,155000,188420,30029831900,3168921006300,20300583,KSQ
011780,KR7011780004,금호석유화학,KOSPI,,120800,1,2800,2.37,117300,124700,117300,83727,10192867100,3144634433600,26031742,STK
103140,KR7103140000,풍산,KOSPI,,111400,1,14600,15.08,119100,119300,104500,2067846,231529786350,3121904569200,28024278,STK
004170,KR7004170007,신세계,KOSPI,,323500,1,18500,6.07,308000,330000,305500,35650,11515893000,3120216053500,9645181,STK
112610,KR7112610001,씨에스윈드,KOSPI,,72900,2,-4000,-5.2,75500,78000,72400,775023,57787482700,3074295278700,42171403,STK
001720,KR7001720002,신영증권,KOSPI,,184900,2,-2600,-1.39,187600,190000,182500,12012,2228413700,3039756000000,16440000,STK
014680,KR7014680003,한솔케미칼,KOSPI,,265000,1,500,0.19,268000,275500,261000,30443,8063278750,3013101675000,11370195,STK
375500,KR7375500006,DL이앤씨,KOSPI,,77600,1,2600,3.47,78200,80200,76100,1896974,147912227950,3002625144800,38693623,STK
0009K0,KR70009K0001,에임드바이오,KOSDAQ,기술성장기업부,46400,2,-1900,-3.93,48300,48650,46150,130785,6147355000,3000741870400,64671161,KSQ
043260,KR7043260009,성호전자,KOSDAQ,우량기업부,42200,2,-3750,-8.16,46200,47000,41750,710706,31407344800,2992943130600,70922823,KSQ
214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,287000,2,-3500,-1.2,288000,293000,286000,35862,10328148000,2981828976000,10389648,KSQ
023530,KR7023530009,롯데쇼핑,KOSPI,,104900,1,5400,5.43,100000,104900,99100,61403,6376868250,2967490399500,28288755,STK
457190,KR7457190007,이수스페셜티케미컬,KOSPI,,98000,1,5600,6.06,92600,99100,92600,413615,40242100950,2961449456000,30218872,STK
145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,239500,2,-3500,-1.44,241000,245500,238500,13635,3282999250,2946815903500,12304033,KSQ
085620,KR7085620003,미래에셋생명,KOSPI,,16640,2,-130,-0.78,16730,16770,16290,162925,2697780755,2945549384960,177016189,STK
319400,KR7319400008,현대무벡스,KOSDAQ,우량기업부,26000,2,-1300,-4.76,26900,27150,25800,674363,17763763650,2895777014000,111376039,KSQ
347850,KR7347850000,디앤디파마텍,KOSDAQ,기술성장기업부,65600,2,-3000,-4.37,68000,69700,65100,342444,22751083600,2873552043200,43804147,KSQ
004990,KR7004990008,롯데지주,KOSPI,,27300,3,0,0.0,27350,27650,27050,86948,2373657525,2864022170100,104909237,STK
237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,137100,2,-1000,-0.72,138000,140900,136000,87503,12079159450,2855532510000,20828100,KSQ
357780,KR7357780006,솔브레인,KOSDAQ GLOBAL,우량기업부,366000,2,-10500,-2.79,376000,382000,363000,24677,9092826750,2846955156000,7778566,KSQ
036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,60900,2,-1300,-2.09,62300,64700,60600,604388,37571628950,2830700268900,46481121,KSQ
083650,KR7083650002,비에이치아이,KOSDAQ,중견기업부,91400,2,-1100,-1.19,92500,94700,90000,164804,15114565000,2828315875000,30944375,KSQ
028670,KR7028670008,팬오션,KOSPI,,5250,2,-10,-0.19,5280,5300,5130,2154740,11202445715,2806489938000,534569512,STK
009970,KR7009970005,영원무역홀딩스,KOSPI,,203000,2,-7500,-3.56,210500,210500,199900,13023,2642766250,2740345111000,13499237,STK
139130,KR7139130009,iM금융지주,KOSPI,,17020,1,370,2.22,16690,17200,16650,234539,3969630260,2733830402660,160624583,STK
178320,KR7178320008,서진시스템,KOSDAQ,벤처기업부,46050,1,850,1.88,45300,47250,44850,962746,44607946700,2712345230250,58900005,KSQ
084370,KR7084370006,유진테크,KOSDAQ,우량기업부,117900,2,-1900,-1.59,118300,120600,116600,60371,7142072700,2701801351800,22916042,KSQ
026960,KR7026960005,동서,KOSPI,,27050,1,100,0.37,26850,27350,26600,38606,1040906350,2696885000000,99700000,STK
001450,KR7001450006,현대해상,KOSPI,,29950,1,50,0.17,29950,30250,29700,128470,3841286475,2677530000000,89400000,STK
00680K,KR700680K019,미래에셋증권2우B,KOSPI,,19470,2,-100,-0.51,19570,19720,18860,200878,3863646905,2657655000000,136500000,STK
008930,KR7008930000,한미사이언스,KOSPI,,38550,1,950,2.53,37400,38950,37250,118614,4549158775,2636494252500,68391550,STK
140410,KR7140410002,메지온,KOSDAQ,투자주의환기종목(소속부없음),86400,3,0,0.0,86000,87400,84900,88006,7563027750,2625883228800,30392167,KSQ
051600,KR7051600005,한전KPS,KOSPI,,56500,2,-700,-1.22,57800,57900,56000,84331,4778267450,2542500000000,45000000,STK
071970,KR7071970008,HD현대마린엔진,KOSPI,,74600,2,-1200,-1.58,75300,76800,72900,124472,9312349950,2530543527000,33921495,STK
279570,KR7279570006,케이뱅크,KOSPI,,6230,1,350,5.95,5820,6550,5810,10904994,68364562235,2527480790730,405695151,STK
005850,KR7005850003,에스엘,KOSPI,,54300,2,-900,-1.63,55000,56000,54300,69207,3799786100,2522154636000,46448520,STK
139480,KR7139480008,이마트,KOSPI,,91100,1,900,1.0,89800,91800,89800,83856,7603095800,2513979110900,27595819,STK
440110,KR7440110005,파두,KOSDAQ,기술성장기업부,49700,2,-800,-1.58,50600,50900,48600,607324,30113991650,2488746733900,50075387,KSQ
009420,KR7009420001,한올바이오파마,KOSPI,,47200,1,150,0.32,47200,48350,46850,378470,17987692225,2465758113600,52240638,STK
000120,KR7000120006,CJ대한통운,KOSPI,,106200,1,2900,2.81,104300,106400,103200,19192,2015507200,2422670932800,22812344,STK
068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,55200,1,700,1.28,54900,56000,54900,36193,2006426250,2411345870400,43683802,KSQ
018670,KR7018670000,SK가스,KOSPI,,259000,1,3000,1.17,256500,275000,256000,37277,9927666000,2394518196000,9245244,STK
476830,KR7476830005,알지노믹스,KOSDAQ,기술성장기업부,171400,2,-12800,-6.95,185000,189050,170300,328093,58218178750,2388260518800,13933842,KSQ
006360,KR7006360002,GS건설,KOSPI,,27900,1,650,2.39,27950,28650,27550,1258358,35209886175,2387723571000,85581490,STK
336260,KR7336260005,두산퓨얼셀,KOSPI,,36350,2,-2050,-5.34,39300,39400,36300,569575,21130109825,2380696940100,65493726,STK
017960,KR7017960006,한국카본,KOSPI,,45850,1,850,1.89,46200,46450,44350,448027,20422421225,2380002524200,51908452,STK
003690,KR7003690005,코리안리,KOSPI,,12130,2,-50,-0.41,12200,12240,11980,84204,1016124330,2363179106030,194821031,STK
