Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
053030,KR7053030003,바이넥스,KOSDAQ,중견기업부,10180,3,0,0.0,10280,10480,9910,324359,3310200535,332725033840,32684188,KSQ
041920,KR7041920000,메디아나,KOSDAQ,우량기업부,17820,2,-480,-2.62,18150,18490,17110,123029,2164688030,331420333860,18598223,KSQ
128820,KR7128820008,대성산업,KOSPI,,7320,2,-770,-9.52,8000,8140,7220,3651308,27717560205,331123698960,45235478,STK
114190,KR7114190002,강원에너지,KOSDAQ,중견기업부,12650,2,-1460,-10.35,13920,13920,12500,185939,2451730940,330456430700,26123038,KSQ
065660,KR7065660003,안트로젠,KOSDAQ,기술성장기업부,33000,1,550,1.69,33800,35700,31050,59708,2009951600,330201300000,10006100,KSQ
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,9750,2,-820,-7.76,10580,10630,9400,554194,5503528810,330090471750,33855433,KSQ
136480,KR7136480001,하림,KOSDAQ,우량기업부,3095,2,-65,-2.06,3160,3170,3070,818053,2541413211,328719027690,106209702,KSQ
394800,KR7394800007,쓰리빌리언,KOSDAQ,기술성장기업부,10270,2,-390,-3.66,11010,11010,10000,195601,2045082225,326190358520,31761476,KSQ
478340,KR7478340003,나라스페이스테크놀로지,KOSDAQ,기술성장기업부,28200,2,-800,-2.76,29000,30550,27600,249607,7301964350,325247266200,11533591,KSQ
418550,KR7418550000,제이오,KOSDAQ,기술성장기업부,10150,2,-440,-4.15,10500,10800,9900,272966,2826091685,324979380950,32017673,KSQ
049070,KR7049070006,인탑스,KOSDAQ,우량기업부,18890,2,-420,-2.18,19540,20350,18390,259974,5061302390,324908000000,17200000,KSQ
900140,KYG5307W1015,엘브이엠씨홀딩스,KOSPI,,1659,2,-23,-1.37,1682,1739,1622,1064358,1776827414,320585876688,193240432,STK
243840,KR7243840006,신흥에스이씨,KOSDAQ,우량기업부,8300,2,-630,-7.05,8920,9050,8170,690084,5838860290,320033350500,38558235,KSQ
199820,KR7199820002,제일일렉트릭,KOSDAQ,우량기업부,14400,2,-1460,-9.21,15630,15810,14070,1035141,15335475990,319968000000,22220000,KSQ
084850,KR7084850007,아이티엠반도체,KOSDAQ GLOBAL,중견기업부,14080,2,-2240,-13.73,15930,16030,13950,155306,2283180655,319375710720,22682934,KSQ
272450,KR7272450008,진에어,KOSPI,,6110,2,-250,-3.93,6360,6400,6060,288166,1785739940,318942000000,52200000,STK
043150,KR7043150002,바텍,KOSDAQ,우량기업부,21350,2,-1000,-4.47,22550,22550,21150,72208,1558341425,317138365600,14854256,KSQ
001250,KR7001250000,GS글로벌,KOSPI,,3840,2,-165,-4.12,4005,4040,3775,2668883,10310463893,316929653760,82533764,STK
352480,KR7352480008,씨앤씨인터내셔널,KOSDAQ,우량기업부,23150,2,-650,-2.73,23800,24100,22850,33265,777117050,315532208150,13629901,KSQ
194700,KR7194700001,노바렉스,KOSDAQ,우량기업부,17260,1,2150,14.23,15640,18450,15590,1082604,18961281365,315078676480,18254848,KSQ
064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,27550,2,-1050,-3.67,28600,29350,25750,129873,3679116800,314354646600,11410332,KSQ
033270,KR7033270000,유나이티드제약,KOSPI,,19740,2,-110,-0.55,19880,19920,19500,51445,1007532960,314078698500,15910775,STK
236200,KR7236200002,슈프리마,KOSDAQ,우량기업부,44900,2,-2900,-6.07,47300,47700,44250,56150,2555374875,313146563900,6974311,KSQ
314930,KR7314930009,바이오다인,KOSDAQ,기술성장기업부,10500,2,-250,-2.33,10750,10800,10050,114511,1178887240,312523081500,29764103,KSQ
365270,KR7365270008,큐라클,KOSDAQ,기술성장기업부,14230,2,-920,-6.07,15240,15240,14010,353438,5150316010,311986574180,21924566,KSQ
017390,KR7017390006,서울가스,KOSPI,,63000,1,1400,2.27,61900,64000,58700,17844,1102412500,311850000000,4950000,STK
217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,3295,2,-140,-4.08,3390,3390,3200,960251,3183123794,309908420955,94054149,KSQ
051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,26000,2,-850,-3.17,26900,26900,25500,46539,1211962050,308661236000,11871586,KSQ
389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,44700,2,-5150,-10.33,49950,50700,43650,166910,7673882750,308657165400,6905082,KSQ
151860,KR7151860004,KG에코솔루션,KOSDAQ,우량기업부,6470,1,30,0.47,6450,6750,6400,244700,1603927385,307991422940,47603002,KSQ
061970,KR7061970000,LB세미콘,KOSDAQ,중견기업부,5300,2,-420,-7.34,5710,5890,5250,1298409,7298598370,307839931800,58083006,KSQ
014940,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,6750,2,-360,-5.06,7140,7200,6690,281891,1942820985,307622211750,45573661,KSQ
091580,KR7091580001,상신이디피,KOSDAQ,우량기업부,23050,2,-1550,-6.3,25000,25325,22700,287412,6727261225,307215447950,13328219,KSQ
011500,KR7011500006,한농화성,KOSPI,,19630,2,-1720,-8.06,21650,21950,19310,261122,5310956530,306955134460,15637042,STK
203650,KR7203650007,드림시큐리티,KOSDAQ,중견기업부,3020,2,-245,-7.5,3265,3385,3000,4822646,15091485503,305313906400,101097320,KSQ
338840,KR7338840002,와이바이오로직스,KOSDAQ,기술성장기업부,19840,2,-860,-4.15,20700,20800,19420,102061,2025436080,304874951040,15366681,KSQ
232530,KR7232530006,이엠티,KONEX,일반기업부,11900,3,0,0.0,11000,12700,11000,19169,226156780,304810217600,25614304,KNX
474650,KR7474650009,링크솔루션,KOSDAQ,기술성장기업부,52900,2,-3300,-5.87,56200,60800,51500,158352,8975411850,304021960300,5747107,KSQ
318060,KR7318060001,그래피,KOSDAQ,기술성장기업부,27150,2,-1850,-6.38,29000,29600,26800,194672,5462875675,303351755550,11173177,KSQ
0015G0,KR70015G0009,그린광학,KOSDAQ,기술성장기업부,25900,2,-2300,-8.16,28200,28400,25400,221839,5943401325,303095811900,11702541,KSQ
138360,KR7138360003,앤로보틱스,KOSDAQ,벤처기업부,3935,1,20,0.51,4060,4980,3770,17126024,75586551534,302962426070,76991722,KSQ
058970,KR7058970005,엠로,KOSDAQ,기술성장기업부,24500,2,-1300,-5.04,26250,27000,24000,113669,2925343500,302888453000,12362794,KSQ
088800,KR7088800008,에이스테크,KOSDAQ,중견기업부,4005,2,-140,-3.38,4170,4270,3965,587224,2388521655,302403268170,75506434,KSQ
003920,KR7003920006,남양유업,KOSPI,,50400,2,-900,-1.75,52100,52100,49650,10268,517305325,302400000000,6000000,STK
108860,KR7108860008,셀바스AI,KOSDAQ,벤처기업부,11200,2,-570,-4.84,11850,11940,11000,295482,3375215540,301445648000,26914790,KSQ
462350,KR7462350000,이노스페이스,KOSDAQ,기술성장기업부,14400,2,-640,-4.26,15040,15650,14290,322517,4796169085,300508732800,20868662,KSQ
092730,KR7092730001,네오팜,KOSDAQ,우량기업부,18680,2,-750,-3.86,19210,19380,18610,50954,961060985,299402834520,16027989,KSQ
215000,KR7215000001,골프존,KOSDAQ GLOBAL,우량기업부,47550,2,-700,-1.45,48450,48700,47050,43747,2083745825,298395983250,6275415,KSQ
321550,KR7321550006,티움바이오,KOSDAQ,기술성장기업부,9930,2,-60,-0.6,10130,10130,9610,347355,3405304510,298282056750,30038475,KSQ
004430,KR7004430005,송원산업,KOSPI,,12390,1,30,0.24,12400,12800,12100,452060,5647382580,297360000000,24000000,STK
445090,KR7445090004,에이직랜드,KOSDAQ,벤처기업부,27200,2,-2600,-8.72,29950,30450,26750,114000,3219252900,297177897600,10925658,KSQ
123890,KR7123890006,한국자산신탁,KOSPI,,2425,1,20,0.83,2405,2480,2390,348998,848601043,296756770550,122373926,STK
060720,KR7060720000,KH바텍,KOSDAQ,중견기업부,12520,2,-820,-6.15,13260,13490,12300,405776,5211352880,296441573840,23677442,KSQ
394420,KR7394420004,리센스메디컬,KOSDAQ,기술성장기업부,27100,2,-1050,-3.73,26800,29800,24700,714888,19550384500,296336819800,10934938,KSQ
096760,KR7096760004,JW홀딩스,KOSPI,,4000,2,-5,-0.12,3995,4100,3945,180500,722688176,295699768000,73924942,STK
451760,KR7451760003,컨텍,KOSDAQ,기술성장기업부,18450,2,-560,-2.95,19050,19820,17950,437858,8256017410,295048783800,15991804,KSQ
036800,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,29350,1,900,3.16,29850,30400,28500,77234,2275053725,293500000000,10000000,KSQ
000490,KR7000490003,대동,KOSPI,,10150,2,-380,-3.61,10530,10820,9980,777058,8103385175,292592679750,28826865,STK
054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,24200,2,-350,-1.43,24600,24600,23700,29451,709098675,292575386400,12089892,KSQ
000430,KR7000430009,대원강업,KOSPI,,4675,1,425,10.0,4365,4935,4365,2684771,12612016164,289850000000,62000000,STK
093520,KR7093520005,매커스,KOSDAQ,우량기업부,24350,2,-1550,-5.98,26100,26200,23900,52822,1312322300,289809730950,11901837,KSQ
037710,KR7037710001,광주신세계,KOSPI,,37950,2,-450,-1.17,38650,39400,37850,17979,688863050,289451177400,7627172,STK
382800,KR7382800001,지앤비에스 에코,KOSDAQ,우량기업부,9080,1,210,2.37,8810,10150,8630,3496417,33084581470,289025852280,31831041,KSQ
416180,KR7416180008,신성에스티,KOSDAQ,벤처기업부,31950,2,-1800,-5.33,33900,34350,31600,54361,1779054900,288820907100,9039778,KSQ
112290,KR7112290002,와이씨켐,KOSDAQ,기술성장기업부,14270,2,-540,-3.65,14800,16270,13760,1937006,29203600170,288554954300,20221090,KSQ
035600,KR7035600006,KG이니시스,KOSDAQ,우량기업부,10470,2,-170,-1.6,10780,10880,10330,105028,1104024095,288494923980,27554434,KSQ
190510,KR7190510008,나무가,KOSDAQ,우량기업부,20450,2,-1850,-8.3,22900,22900,20100,541812,11485589050,288044732650,14085317,KSQ
049630,KR7049630007,재영솔루텍,KOSDAQ,우량기업부,12300,2,-470,-3.68,12790,13300,12100,515670,6552199060,287567997600,23379512,KSQ
100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,32000,2,-950,-2.88,33300,34350,31350,136243,4448665500,287085152000,8971411,KSQ
472850,KR7472850007,폰드그룹,KOSDAQ,중견기업부,4975,2,-125,-2.45,5190,5190,4975,45696,229485365,286418968700,57571652,KSQ
037270,KR7037270006,YG PLUS,KOSPI,,4490,2,-145,-3.13,4635,4745,4460,512708,2363761068,285847363900,63663110,STK
054210,KR7054210000,이랜텍,KOSDAQ,우량기업부,11300,2,-150,-1.31,11490,12270,11170,590724,6915272655,285790673000,25291210,KSQ
095500,KR7095500005,미래나노텍,KOSDAQ,우량기업부,9200,2,-560,-5.74,9750,9860,8950,170779,1611731600,285291990800,31009999,KSQ
023410,KR7023410004,유진기업,KOSDAQ,중견기업부,3690,2,-85,-2.25,3775,3805,3645,181312,671615610,285277084470,77310863,KSQ
006805,KR7006801005,미래에셋증권우,KOSPI,,20200,2,-1150,-5.39,21800,22350,19920,232392,4847640165,284330150000,14075750,STK
003520,KR7003520004,영진약품,KOSPI,,1554,1,3,0.19,1551,1585,1520,460091,710796216,284215303974,182892731,STK
475560,KR7475560009,더본코리아,KOSPI,,19150,2,-90,-0.47,19280,19490,19020,21980,422841025,283955625500,14827970,STK
052710,KR7052710001,아모텍,KOSDAQ,중견기업부,19390,2,-1310,-6.33,20850,21250,19000,409667,8190957855,283386963510,14615109,KSQ
023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,897,2,-34,-3.65,935,936,866,728539,657793002,283101789672,315609576,KSQ
051370,KR7051370005,인터플렉스,KOSDAQ,우량기업부,12100,2,-890,-6.85,12990,13380,11880,295163,3688764025,282262411200,23327472,KSQ
002320,KR7002320000,한진,KOSPI,,18170,2,-280,-1.52,18530,18660,18050,53255,975998485,281973252720,15518616,STK
051360,KR7051360006,토비스,KOSDAQ,우량기업부,18870,1,340,1.83,18600,19050,18000,81516,1506722525,281499697410,14917843,KSQ
334890,KR7334890001,이지스밸류플러스리츠,KOSPI,,4050,1,5,0.12,4105,4155,4020,178710,727519144,281267166150,69448683,STK
067390,KR7067390005,아스트,KOSDAQ,중견기업부,685,2,-13,-1.86,719,719,670,3138734,2165766948,280272941615,409157579,KSQ
004360,KR7004360004,세방,KOSPI,,14650,2,-160,-1.08,14810,15030,14420,125881,1851325050,280043583950,19115603,STK
000680,KR7000680009,LS네트웍스,KOSPI,,3550,2,-290,-7.55,3895,3980,3510,568230,2084709359,279750706800,78803016,STK
001460,KR7001460005,BYC,KOSPI,,44650,2,-2100,-4.49,46750,46750,43500,8443,384398450,278890597500,6246150,STK
092200,KR7092200005,디아이씨,KOSPI,,7170,2,-740,-9.36,7910,8380,7040,1673675,12810337845,278831039730,38888569,STK
003960,KR7003960002,사조대림,KOSPI,,30350,2,-300,-0.98,30450,30800,29950,7956,239946900,278141573450,9164467,STK
488280,KR7488280009,에스투더블유,KOSDAQ,기술성장기업부,25700,2,-3450,-11.84,28300,28350,24750,379145,10002487325,277649590200,10803486,KSQ
094480,KR7094480001,갤럭시아머니트리,KOSDAQ,우량기업부,7070,2,-420,-5.61,7720,7780,6950,579287,4215275390,277354954660,39229838,KSQ
272110,KR7272110008,케이엔제이,KOSDAQ,우량기업부,34550,2,-3250,-8.6,38100,38100,33700,186711,6661760025,277277397250,8025395,KSQ
088260,KR7088260005,이리츠코크렙,KOSPI,,4365,2,-35,-0.8,4410,4480,4305,152744,664133310,276486040350,63341590,STK
000050,KR7000050005,경방,KOSPI,,10060,1,340,3.5,9800,10450,9520,224625,2257461125,275797616200,27415270,STK
034120,KR7034120006,SBS,KOSPI,,14860,2,-150,-1.0,15000,15040,14860,57466,858197885,275671396680,18551238,STK
432720,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,19430,2,-1920,-8.99,21600,21650,18990,953096,19136937235,275664523960,14187572,KSQ
294570,KR7294570007,쿠콘,KOSDAQ,우량기업부,27250,2,-450,-1.62,31150,31150,26900,153799,4455274750,274999697000,10091732,KSQ
035510,KR7035510007,신세계 I&C,KOSPI,,19660,1,60,0.31,19960,21600,19170,882760,18259458550,274864494000,13980900,STK
290690,KR7290690007,소룩스,KOSDAQ,중견기업부,5570,4,1280,29.84,5570,5570,5030,10424249,57313823290,274808449080,49337244,KSQ
019010,KR7019010008,베뉴지,KOSDAQ,중견기업부,5700,2,-270,-4.52,5950,6100,5550,216048,1264484380,274740000000,48200000,KSQ
136490,KR7136490000,선진,KOSPI,,11550,2,-50,-0.43,11910,12180,11260,422578,4934570130,274654426200,23779604,STK
003120,KR7003120003,일성아이에스,KOSPI,,20650,3,0,0.0,21450,21450,20150,4828,99031450,274645000000,13300000,STK
274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,19990,2,-1010,-4.81,21600,22050,19500,399498,8311423100,274454264220,13729578,KSQ
101360,KR7101360006,에코앤드림,KOSDAQ,벤처기업부,15420,2,-1150,-6.94,16500,16980,15190,145469,2304384720,274261877880,17786114,KSQ
043370,KR7043370006,피에이치에이,KOSDAQ,우량기업부,13050,2,-310,-2.32,13500,13620,12810,86862,1144970280,274050000000,21000000,KSQ
005680,KR7005680004,삼영전자,KOSPI,,13700,2,-400,-2.84,14440,14440,13300,93956,1297161670,274000000000,20000000,STK
012210,KR7012210001,삼미금속,KOSDAQ,중견기업부,12340,2,-940,-7.08,13290,13360,12010,191121,2383706170,273849428080,22192012,KSQ
402490,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,16400,2,-1750,-9.64,18150,18230,16080,774644,13128041810,273766249600,16693064,KSQ
115450,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,3090,2,-95,-2.98,3185,3260,3035,528171,1633387823,273712536810,88580109,KSQ
357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,50100,2,-3400,-6.36,53600,53600,49550,19380,984691750,273295500000,5455000,KSQ
003200,KR7003200003,일신방직,KOSPI,,11900,2,-350,-2.86,12250,12330,11650,40580,484938520,273224000000,22960000,STK
017890,KR7017890005,한국알콜,KOSDAQ,우량기업부,12840,2,-100,-0.77,13060,13200,12730,119196,1543690095,273151817040,21273506,KSQ
134380,KR7134380005,미원화학,KOSPI,,12400,2,-50,-0.4,12450,12450,12390,4302,53357210,272709232000,21992680,STK
0088M0,KR70088M0003,메쥬,KOSDAQ,기술성장기업부,27500,2,-2250,-7.56,29950,30300,27000,200685,5686296975,271748125000,9881750,KSQ
226320,KR7226320000,잇츠한불,KOSPI,,12370,1,130,1.06,12500,12710,12030,106019,1314998725,271265626550,21929315,STK
382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,30950,2,-650,-2.06,32300,33350,30000,109430,3471127550,271152950000,8761000,KSQ
004380,KR7004380002,삼익THK,KOSPI,,13090,1,240,1.87,12990,14280,12610,993717,13442802340,270963000000,20700000,STK
307180,KR7307180000,아이엘,KOSDAQ,벤처기업부,7800,2,-110,-1.39,8000,8510,7520,1400569,11218371435,270765089400,34713473,KSQ
251370,KR7251370003,와이엠티,KOSDAQ,벤처기업부,14760,2,-1050,-6.64,15790,15810,14570,316682,4799936040,269891869320,18285357,KSQ
241590,KR7241590009,화승엔터프라이즈,KOSPI,,4445,1,55,1.25,4390,4600,4330,146551,650849437,269319331820,60589276,STK
309710,KR7309710002,아이티켐,KOSDAQ,관리종목(소속부없음),21000,0,0,0.0,0,0,0,0,0,268443021000,12783001,KSQ
900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),3280,2,-105,-3.1,3405,3410,3230,412226,1357509346,268304000000,81800000,KSQ
067080,KR7067080002,대화제약,KOSDAQ,중견기업부,14400,2,-1560,-9.77,15550,15550,14160,222487,3301301385,268079760000,18616650,KSQ
267980,KR7267980001,매일유업,KOSDAQ,우량기업부,34900,2,-600,-1.69,35550,35800,34750,9440,331664150,267460966200,7663638,KSQ
001340,KR7001340009,PKC,KOSPI,,5950,2,-260,-4.19,6210,6220,5900,439695,2634679195,267264521650,44918407,STK
003070,KR7003070000,코오롱글로벌,KOSPI,,10500,2,-490,-4.46,10750,10990,10380,74569,790044780,266951569500,25423959,STK
484810,KR7484810007,티엑스알로보틱스,KOSDAQ,벤처기업부,17250,2,-240,-1.37,17520,18450,16820,200494,3580553195,266528283750,15450915,KSQ
439090,KR7439090002,마녀공장,KOSDAQ,우량기업부,16240,2,-1340,-7.62,17500,17500,15960,293731,4886361840,266226542400,16393260,KSQ
456010,KR7456010008,아이씨티케이,KOSDAQ,기술성장기업부,19100,2,-1250,-6.14,20400,21550,18670,662080,13169486990,265525411400,13901854,KSQ
182400,KR7182400002,엔케이젠바이오텍코리아,KOSDAQ,관리종목(소속부없음),3670,0,0,0.0,0,0,0,0,0,265496721770,72342431,KSQ
0007C0,KR70007C0003,아크릴,KOSDAQ,기술성장기업부,32950,2,-1800,-5.18,36550,38750,32500,544401,19755624750,264599175800,8030324,KSQ
001130,KR7001130004,대한제분,KOSPI,,156500,0,0,0.0,0,0,0,0,0,264485000000,1690000,STK
000320,KR7000320002,노루홀딩스,KOSPI,,19880,2,-520,-2.55,20600,21300,19700,25500,516006705,264228081880,13291151,STK
464080,KR7464080001,에스오에스랩,KOSDAQ,기술성장기업부,14690,2,-1230,-7.73,15990,16315,14400,585118,8951650625,263642091050,17947045,KSQ
005950,KR7005950001,이수화학,KOSPI,,10010,2,-250,-2.44,10270,11990,9700,5200930,56788437930,263204631690,26294169,STK
322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,27850,2,-2150,-7.17,30550,30550,27000,352339,10000782025,260858194700,9366542,KSQ
078070,KR7078070000,유비쿼스홀딩스,KOSDAQ,중견기업부,14800,2,-330,-2.18,15130,15190,14110,94050,1371063555,260550625600,17604772,KSQ
099440,KR7099440000,스맥,KOSDAQ,중견기업부,3815,2,-145,-3.66,3965,4140,3755,1295782,5144348073,260348548110,68243394,KSQ
005500,KR7005500004,삼진제약,KOSPI,,19510,2,-3740,-16.09,23750,23800,19330,1392317,28762059580,259873200000,13320000,STK
044450,KR7044450005,KSS해운,KOSPI,,11240,2,-280,-2.43,11350,11800,10920,247376,2837310780,259485291200,23085880,STK
024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,6920,2,-860,-11.05,7820,8000,6450,6606341,45990430685,258017576840,37285777,KSQ
045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3660,2,-435,-10.62,4065,4065,3605,2960647,11165356741,257932559820,70473377,KSQ
432320,KR7432320000,KB스타리츠,KOSPI,,1709,1,27,1.61,1695,1755,1600,889593,1510532133,257656163065,150764285,STK
000540,KR7000540005,흥국화재,KOSPI,,4005,2,-175,-4.19,4180,4325,3955,115374,474067000,257291793225,64242645,STK
054450,KR7054450002,텔레칩스,KOSDAQ,중견기업부,16970,2,-300,-1.74,17440,18200,16530,777414,13620669910,256997634010,15144233,KSQ
121800,KR7121800007,비덴트,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,256309348520,77201611,KSQ
018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,17400,2,-260,-1.47,17560,17670,16900,40838,702418860,255780000000,14700000,KSQ
001780,KR7001780006,알루코,KOSPI,,2640,2,-260,-8.97,2905,2905,2615,3743513,10244265730,255631548480,96830132,STK
094820,KR7094820008,일진파워,KOSDAQ,우량기업부,16950,2,-1360,-7.43,18370,18700,16770,633474,11092037460,255584117550,15078709,KSQ
007160,KR7007160005,사조산업,KOSPI,,51100,3,0,0.0,51300,51700,50100,10438,532285100,255500000000,5000000,STK
053690,KR7053690004,한미글로벌,KOSPI,,23300,2,-1300,-5.28,25000,25100,22900,349306,8241470000,255310915000,10957550,STK
092070,KR7092070002,디엔에프,KOSDAQ,중견기업부,22050,2,-2500,-10.18,24650,25100,22000,169814,3899050975,255159468900,11571858,KSQ
005710,KR7005710009,대원산업,KOSDAQ,우량기업부,12730,2,-640,-4.79,13600,13600,12590,50080,651909700,255078648000,20037600,KSQ
018000,KR7018000000,유니슨,KOSDAQ,중견기업부,1025,2,-74,-6.73,1100,1111,1020,2720141,2843480056,254876495900,248659996,KSQ
008490,KR7008490005,서흥,KOSPI,,21950,1,2150,10.86,23000,24250,21600,254180,5734814025,253942030350,11569113,STK
481070,KR7481070001,에이유브랜즈,KOSDAQ,중견기업부,17790,1,490,2.83,17480,18200,17120,34855,614739980,253685400000,14260000,KSQ
950170,KR8392080006,JTC,KOSDAQ,외국기업(소속부없음),4900,1,25,0.51,4885,4970,4810,130211,635637655,253557105200,51746348,KSQ
126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,우량기업부,4035,1,155,3.99,3885,4455,3830,2937907,12117455651,253264437465,62766899,KSQ
377460,KR7377460001,큐에이드,KOSDAQ,관리종목(소속부없음),4080,0,0,0.0,0,0,0,0,0,253187202960,62055687,KSQ
013890,KR7013890009,지누스,KOSPI,,11460,1,90,0.79,11380,11650,11290,30917,353406190,251269816980,21925813,STK
0030R0,KR70030R0007,대신밸류리츠,KOSPI,,4200,2,-30,-0.71,4230,4300,4175,49534,208382943,251076000000,59780000,STK
255220,KR7255220006,SG,KOSDAQ,중견기업부,2290,2,-45,-1.93,2350,2365,2260,1556904,3593499878,250899961580,109563302,KSQ
098120,KR7098120009,마이크로컨텍솔,KOSDAQ,우량기업부,30150,2,-9550,-24.06,33000,33350,29450,1315224,41058859725,250629894900,8312766,KSQ
083310,KR7083310003,엘오티베큠,KOSDAQ,우량기업부,14050,2,-890,-5.96,15210,15220,13880,231544,3339551300,250230963650,17810033,KSQ
004560,KR7004560009,현대비앤지스틸,KOSPI,,16590,2,-410,-2.41,17100,18060,16120,311946,5344187175,250157474490,15078811,STK
001790,KR7001790005,대한제당,KOSPI,,2780,2,-45,-1.59,2810,2835,2735,574057,1595571202,249356492400,89696580,STK
061090,KR7061090007,세나테크놀로지,KOSDAQ,중견기업부,44550,2,-5050,-10.18,49500,49500,44050,151122,6946242725,248903077500,5587050,KSQ
361390,KR7361390008,제노코,KOSDAQ,벤처기업부,25450,2,-1350,-5.04,27000,27600,24950,152425,4022916875,247790896450,9736381,KSQ
122900,KR7122900004,아이마켓코리아,KOSPI,,7400,2,-90,-1.2,7500,7550,7380,73135,545225665,247373416000,33428840,STK
126700,KR7126700004,하이비젼시스템,KOSDAQ,우량기업부,16540,2,-920,-5.27,17510,17620,16370,202502,3401862040,247142532480,14942112,KSQ
084680,KR7084680008,이월드,KOSPI,,1742,1,19,1.1,1710,1798,1663,649742,1139939168,247026388206,141806193,STK
012200,KR7012200002,계양전기,KOSPI,,9010,2,-1310,-12.69,10320,10650,8860,4536923,43879114555,245277689290,27222829,STK
138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,21550,2,-1200,-5.27,23350,23650,20950,105267,2314319025,244975939150,11367793,KSQ
053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,5760,2,-130,-2.21,6010,6150,5660,357337,2093555315,244462239360,42441361,KSQ
206640,KR7206640005,바디텍메드,KOSDAQ,우량기업부,11130,2,-400,-3.47,11550,11560,11090,78627,882986040,243835160730,21907921,KSQ
030210,KR7030210009,다올투자증권,KOSPI,,4000,2,-245,-5.77,4250,4380,3935,454582,1872033573,243644424000,60911106,STK
199430,KR7199430000,케이엔알시스템,KOSDAQ,기술성장기업부,21800,2,-1250,-5.42,23600,24450,21200,104558,2405880825,242940137400,11144043,KSQ
036030,KR7036030005,케이티알파,KOSDAQ,우량기업부,4955,2,-95,-1.88,5060,5060,4930,65966,328870975,242890547265,49019283,KSQ
033920,KR7033920000,무학,KOSPI,,8520,2,-130,-1.5,8610,8790,8480,194287,1676766485,242820000000,28500000,STK
377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,2745,2,-65,-2.31,2810,2845,2715,266119,735064040,242658000000,88400000,STK
226590,KR7226590008,엠디바이스,KOSDAQ,기술성장기업부,22600,2,-5650,-20.0,25500,25850,21700,813770,19367787600,242199318400,10716784,KSQ
372170,KR7372170001,윤성에프앤씨,KOSDAQ,우량기업부,30300,2,-2150,-6.63,32350,32850,30000,27298,853879875,241765154400,7979048,KSQ
004980,KR7004980009,성신양회,KOSPI,,9860,2,-400,-3.9,10270,10360,9810,212242,2116122900,241728479780,24516073,STK
108380,KR7108380007,대양전기공업,KOSDAQ,우량기업부,25250,2,-1650,-6.13,27150,27150,25050,48809,1258482050,241575158250,9567333,KSQ
004310,KR7004310009,현대약품,KOSPI,,7540,2,-330,-4.19,7870,7900,7400,384344,2917865285,241280000000,32000000,STK
001080,KR7001080001,만호제강,KOSPI,,5800,1,280,5.07,5520,5950,5360,118678,671094020,240700000000,41500000,STK
304100,KR7304100001,솔트룩스,KOSDAQ,기술성장기업부,19050,2,-1400,-6.85,20650,20900,18600,160153,3136072515,239912937750,12593855,KSQ
314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,기술성장기업부,6630,2,-560,-7.79,7200,7210,6480,419614,2827807480,239733699270,36158929,KSQ
011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,23150,1,1550,7.18,22000,23600,21900,155296,3545506900,239602500000,10350000,KSQ
176750,KR7176750008,듀켐바이오,KOSDAQ,기술성장기업부,8400,2,-510,-5.72,8840,8940,8320,77026,654992990,239305248000,28488720,KSQ
404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3900,2,-15,-0.38,3940,3970,3860,195010,762237035,238807077600,61232584,STK
461300,KR7461300006,아이스크림미디어,KOSDAQ,벤처기업부,17910,1,690,4.01,17220,18270,17220,91812,1633717720,238631640030,13323933,KSQ
034810,KR7034810002,해성산업,KOSDAQ,중견기업부,7320,2,-80,-1.08,7410,7660,7230,71515,530676430,238316193240,32556857,KSQ
